year,mmwr_week,siteID,lifeStage,scientificName,n,ind_w_larval_ticks,ind_w_nymphal_ticks,ind_w_adult_ticks
2021,18,ORNL,adult,Tamias striatus,2,0,0,0
2021,18,ORNL,juvenile,Peromyscus leucopus,1,0,0,0
2021,18,ORNL,subadult,Peromyscus leucopus,3,1,0,0
2021,18,SCBI,adult,Peromyscus leucopus,18,16,4,0
2021,18,SCBI,adult,Reithrodontomys humulis,2,1,0,0
2021,18,SCBI,subadult,Peromyscus leucopus,6,4,1,0
2021,19,OSBS,adult,Neotoma floridana,10,0,0,0
2021,19,OSBS,adult,Peromyscus gossypinus,27,0,0,1
2021,19,OSBS,adult,Podomys floridanus,18,0,0,0
2021,19,OSBS,adult,Sigmodon hispidus,3,0,0,0
2021,19,OSBS,subadult,Podomys floridanus,7,0,0,0
2021,19,OSBS,subadult,Sigmodon hispidus,1,0,0,0
2021,19,SERC,adult,Peromyscus leucopus,22,10,1,0
2021,19,SERC,juvenile,Peromyscus leucopus,2,1,0,0
2021,19,SERC,unknown,Peromyscus leucopus,1,0,0,0
2021,19,TALL,adult,Peromyscus gossypinus,7,0,0,0
2021,19,TALL,adult,Peromyscus gossypinus/leucopus,11,0,1,0
2021,19,TALL,adult,Peromyscus leucopus,2,0,0,0
2021,19,TALL,juvenile,Peromyscus gossypinus/leucopus,1,0,0,0
2021,19,TALL,subadult,Peromyscus gossypinus,1,0,0,0
2021,19,TALL,subadult,Peromyscus gossypinus/leucopus,3,0,0,0
2021,22,SCBI,adult,Blarina brevicauda,1,0,0,0
2021,22,SCBI,adult,Peromyscus leucopus,28,16,7,0
2021,22,SCBI,adult,Tamias striatus,3,0,0,0
2021,22,SCBI,subadult,Peromyscus leucopus,12,7,0,0
2021,22,SCBI,subadult,Tamias striatus,1,0,0,0
2021,22,SCBI,unknown,Rodentia sp.,1,0,0,0
2021,23,BLAN,adult,Blarina brevicauda,1,0,0,0
2021,23,BLAN,adult,Peromyscus leucopus,51,22,12,0
2021,23,BLAN,adult,Tamias striatus,8,1,0,0
2021,23,BLAN,subadult,Peromyscus leucopus,17,6,4,0
2021,23,TALL,adult,Neotoma floridana,1,0,0,0
2021,23,TALL,adult,Ochrotomys nuttalli,3,0,0,0
2021,23,TALL,adult,Peromyscus gossypinus,20,0,1,0
2021,23,TALL,adult,Peromyscus gossypinus/leucopus,34,0,0,0
2021,23,TALL,adult,Peromyscus leucopus,5,0,0,0
2021,23,TALL,adult,Tamias striatus,4,0,0,0
2021,23,TALL,juvenile,Oryzomys palustris,1,0,0,0
2021,23,TALL,subadult,Peromyscus gossypinus,1,0,0,0
2021,23,TALL,subadult,Peromyscus gossypinus/leucopus,2,0,0,0
2021,23,TALL,unknown,Blarina carolinensis,13,0,0,0
2021,24,OSBS,adult,Glaucomys volans,5,0,0,0
2021,24,OSBS,adult,Neotoma floridana,9,0,0,0
2021,24,OSBS,adult,Ochrotomys nuttalli,3,0,0,0
2021,24,OSBS,adult,Peromyscus gossypinus,32,0,1,0
2021,24,OSBS,adult,Podomys floridanus,37,0,0,0
2021,24,OSBS,adult,Sigmodon hispidus,3,0,0,0
2021,24,OSBS,subadult,Podomys floridanus,2,0,0,0
2021,27,BLAN,adult,Microtus pennsylvanicus,1,0,0,0
2021,27,BLAN,adult,Peromyscus leucopus,59,48,7,0
2021,27,BLAN,adult,Tamias striatus,4,1,0,0
2021,27,BLAN,adult,Zapus hudsonius,4,2,0,0
2021,27,BLAN,juvenile,Peromyscus leucopus,2,2,0,0
2021,27,BLAN,subadult,Peromyscus leucopus,10,7,0,0
2021,27,BLAN,unknown,Peromyscus leucopus,11,0,0,0
2021,27,KONZ,adult,Microtus ochrogaster,19,0,0,0
2021,27,KONZ,adult,Microtus pinetorum,4,1,0,0
2021,27,KONZ,adult,Neotoma floridana,3,0,0,0
2021,27,KONZ,adult,Peromyscus leucopus,20,0,3,0
2021,27,KONZ,adult,Peromyscus maniculatus,20,1,0,0
2021,27,KONZ,adult,Sigmodon hispidus,1,0,0,0
2021,27,KONZ,adult,Zapus hudsonius,1,0,0,0
2021,27,KONZ,juvenile,Neotoma floridana,4,0,0,0
2021,27,KONZ,subadult,Microtus ochrogaster,3,0,0,0
2021,27,KONZ,subadult,Neotoma floridana,1,0,0,0
2021,27,KONZ,subadult,Peromyscus maniculatus,1,0,0,0
2021,27,KONZ,subadult,Sigmodon hispidus,1,0,0,0
2021,28,LENO,adult,Peromyscus gossypinus,7,0,0,0
2021,28,LENO,adult,Peromyscus gossypinus/leucopus,1,0,0,0
2021,28,OSBS,adult,Glaucomys volans,3,0,0,0
2021,28,OSBS,adult,Neotoma floridana,6,0,0,0
2021,28,OSBS,adult,Ochrotomys nuttalli,5,0,0,0
2021,28,OSBS,adult,Peromyscus gossypinus,25,0,1,0
2021,28,OSBS,adult,Podomys floridanus,31,0,1,0
2021,28,OSBS,adult,Sigmodon hispidus,9,0,0,0
2021,28,OSBS,unknown,Glaucomys volans,2,0,0,0
2021,28,OSBS,unknown,Sorex longirostris,1,0,0,0
2021,28,SERC,adult,Blarina brevicauda,2,0,0,0
2021,28,SERC,adult,Mus musculus,1,0,0,0
2021,28,SERC,adult,Peromyscus leucopus,72,61,11,0
2021,28,SERC,subadult,Peromyscus leucopus,7,5,0,0
2021,28,SERC,unknown,Peromyscus leucopus,1,0,0,0
2021,28,UKFS,adult,Microtus ochrogaster,7,0,0,0
2021,28,UKFS,adult,Neotoma floridana,6,0,0,0
2021,28,UKFS,adult,Peromyscus leucopus,25,1,0,0
2021,28,UKFS,adult,Reithrodontomys megalotis,5,1,0,0
2021,28,UKFS,adult,Sigmodon hispidus,25,1,0,0
2021,28,UKFS,juvenile,Peromyscus leucopus,1,0,0,0
2021,28,UKFS,juvenile,Sigmodon hispidus,6,0,0,0
2021,28,UKFS,subadult,Neotoma floridana,3,0,0,0
2021,28,UKFS,subadult,Sigmodon hispidus,6,0,0,0
2021,28,UKFS,unknown,Neotoma floridana,5,0,0,0
2021,28,UKFS,unknown,Peromyscus leucopus,3,0,0,0
2021,31,KONZ,adult,Chaetodipus hispidus,2,0,0,0
2021,31,KONZ,adult,Microtus ochrogaster,49,0,0,1
2021,31,KONZ,adult,Microtus pinetorum,4,0,0,1
2021,31,KONZ,adult,Neotoma floridana,3,1,0,0
2021,31,KONZ,adult,Peromyscus leucopus,31,4,1,1
2021,31,KONZ,adult,Peromyscus maniculatus,24,1,0,0
2021,31,KONZ,adult,Reithrodontomys megalotis,1,0,0,0
2021,31,KONZ,adult,Sigmodon hispidus,3,1,0,0
2021,31,KONZ,juvenile,Neotoma floridana,2,0,0,0
2021,31,KONZ,subadult,Microtus ochrogaster,3,0,0,0
2021,31,KONZ,subadult,Peromyscus leucopus,1,0,0,0
2021,31,KONZ,subadult,Peromyscus maniculatus,1,0,0,0
2021,31,KONZ,subadult,Sigmodon hispidus,2,2,1,0
2021,31,SCBI,adult,Peromyscus leucopus,51,50,17,0
2021,31,SCBI,adult,Sorex cinereus,1,0,0,0
2021,31,SCBI,adult,Tamias striatus,2,1,0,0
2021,31,SCBI,subadult,Peromyscus leucopus,4,3,0,0
2021,32,ORNL,adult,Blarina brevicauda,13,0,0,0
2021,32,ORNL,adult,Peromyscus leucopus,72,42,0,0
2021,32,ORNL,adult,Sigmodon hispidus,1,0,0,0
2021,32,ORNL,adult,Tamias striatus,3,0,0,0
2021,32,ORNL,subadult,Sigmodon hispidus,1,1,0,0
2021,32,OSBS,adult,Glaucomys volans,14,0,0,0
2021,32,OSBS,adult,Neotoma floridana,1,0,0,0
2021,32,OSBS,adult,Ochrotomys nuttalli,2,0,0,0
2021,32,OSBS,adult,Peromyscus gossypinus,13,0,0,0
2021,32,OSBS,adult,Podomys floridanus,33,0,0,0
2021,32,OSBS,adult,Sigmodon hispidus,2,0,0,0
2021,32,SERC,adult,Blarina brevicauda,2,0,0,0
2021,32,SERC,adult,Mus musculus,5,0,0,0
2021,32,SERC,adult,Peromyscus leucopus,74,62,11,0
2021,32,SERC,subadult,Mus musculus,1,0,0,0
2021,32,SERC,subadult,Peromyscus leucopus,4,3,0,0
2021,32,SERC,unknown,Peromyscus leucopus,1,0,0,0
2021,32,TALL,adult,Blarina carolinensis,5,0,0,0
2021,32,TALL,adult,Peromyscus gossypinus,13,0,1,0
2021,32,TALL,adult,Peromyscus gossypinus/leucopus,25,0,1,0
2021,32,TALL,adult,Peromyscus leucopus,2,0,0,0
2021,32,TALL,adult,Tamias striatus,5,0,0,0
2021,32,TALL,subadult,Neotoma floridana,1,0,1,0
2021,32,TALL,subadult,Peromyscus gossypinus/leucopus,4,0,0,0
2021,32,TALL,unknown,Blarina carolinensis,1,0,0,0
2021,33,UKFS,adult,Microtus ochrogaster,17,0,0,0
2021,33,UKFS,adult,Neotoma floridana,8,0,0,0
2021,33,UKFS,adult,Peromyscus leucopus,29,0,1,0
2021,33,UKFS,adult,Reithrodontomys megalotis,2,0,0,0
2021,33,UKFS,adult,Reithrodontomys montanus,1,0,0,0
2021,33,UKFS,adult,Sigmodon hispidus,34,0,0,0
2021,33,UKFS,juvenile,Sigmodon hispidus,12,0,0,0
2021,33,UKFS,subadult,Neotoma floridana,1,0,0,0
2021,33,UKFS,subadult,Sigmodon hispidus,14,0,0,0
2021,35,KONZ,adult,Chaetodipus hispidus,2,0,0,0
2021,35,KONZ,adult,Microtus ochrogaster,54,26,3,1
2021,35,KONZ,adult,Microtus pinetorum,6,3,0,0
2021,35,KONZ,adult,Neotoma floridana,11,10,3,0
2021,35,KONZ,adult,Peromyscus leucopus,37,13,6,2
2021,35,KONZ,adult,Peromyscus maniculatus,24,6,1,2
2021,35,KONZ,adult,Reithrodontomys megalotis,2,2,1,0
2021,35,KONZ,adult,Sigmodon hispidus,1,0,0,1
2021,35,KONZ,subadult,Neotoma floridana,4,1,3,1
2021,35,KONZ,unknown,Microtus ochrogaster,1,0,0,0
2021,35,SCBI,adult,Blarina brevicauda,1,0,0,0
2021,35,SCBI,adult,Peromyscus leucopus,41,35,7,0
2021,35,SCBI,adult,Tamias striatus,2,2,1,0
2021,35,SCBI,juvenile,Peromyscus leucopus,1,1,0,0
2021,35,SCBI,subadult,Peromyscus leucopus,4,4,1,0
2021,36,BLAN,adult,Blarina brevicauda,1,0,0,0
2021,36,BLAN,adult,Cryptotis parva,1,0,0,0
2021,36,BLAN,adult,Microtus pinetorum,1,0,0,0
2021,36,BLAN,adult,Peromyscus leucopus,33,21,5,0
2021,36,BLAN,adult,Tamias striatus,1,1,0,0
2021,36,ORNL,adult,Blarina brevicauda,11,0,0,0
2021,36,ORNL,adult,Peromyscus leucopus,89,47,1,0
2021,36,ORNL,adult,Peromyscus sp.,1,0,0,0
2021,36,ORNL,adult,Sigmodon hispidus,3,2,2,0
2021,36,ORNL,adult,Tamias striatus,3,0,1,0
2021,36,ORNL,subadult,Peromyscus leucopus,1,1,1,0
2021,36,OSBS,adult,Glaucomys volans,5,0,0,0
2021,36,OSBS,adult,Neotoma floridana,5,0,0,0
2021,36,OSBS,adult,Ochrotomys nuttalli,2,0,0,0
2021,36,OSBS,adult,Peromyscus gossypinus,29,0,0,0
2021,36,OSBS,adult,Peromyscus sp.,1,0,0,0
2021,36,OSBS,adult,Podomys floridanus,31,0,0,0
2021,36,OSBS,adult,Sigmodon hispidus,2,0,0,0
2021,36,OSBS,subadult,Neotoma floridana,2,0,0,0
2021,36,SCBI,adult,Peromyscus leucopus,2,1,0,0
2021,37,LENO,adult,Oryzomys palustris,2,0,0,0
2021,37,LENO,adult,Peromyscus gossypinus,2,0,0,0
2021,37,UKFS,adult,Microtus ochrogaster,13,1,0,0
2021,37,UKFS,adult,Neotoma floridana,1,0,0,0
2021,37,UKFS,adult,Peromyscus leucopus,25,2,1,0
2021,37,UKFS,adult,Reithrodontomys megalotis,1,0,1,0
2021,37,UKFS,adult,Sigmodon hispidus,46,2,3,0
2021,37,UKFS,juvenile,Sigmodon hispidus,20,0,0,0
2021,37,UKFS,subadult,Microtus ochrogaster,1,0,0,0
2021,37,UKFS,subadult,Peromyscus leucopus,1,0,0,0
2021,37,UKFS,subadult,Sigmodon hispidus,12,0,0,0
2021,39,KONZ,adult,Chaetodipus hispidus,3,0,1,0
2021,39,KONZ,adult,Microtus ochrogaster,27,12,2,0
2021,39,KONZ,adult,Microtus pinetorum,2,0,0,0
2021,39,KONZ,adult,Neotoma floridana,8,4,0,0
2021,39,KONZ,adult,Peromyscus leucopus,16,9,2,0
2021,39,KONZ,adult,Peromyscus maniculatus,11,3,0,0
2021,39,KONZ,adult,Sigmodon hispidus,3,0,0,0
2021,39,KONZ,juvenile,Sigmodon hispidus,1,0,0,0
2021,39,KONZ,subadult,Neotoma floridana,2,0,0,0
2021,39,KONZ,subadult,Peromyscus leucopus,1,0,0,0
2021,39,KONZ,subadult,Sigmodon hispidus,1,0,0,0
2021,39,SCBI,adult,Blarina brevicauda,4,0,0,0
2021,39,SCBI,adult,Peromyscus leucopus,46,43,13,1
2021,39,SCBI,adult,Sorex cinereus,2,0,0,0
2021,39,SCBI,adult,Tamias striatus,2,1,0,0
2021,39,SCBI,juvenile,Peromyscus leucopus,1,0,0,0
2021,39,SCBI,subadult,Peromyscus leucopus,4,3,2,0
2021,40,TALL,adult,Blarina carolinensis,1,0,0,0
2021,40,TALL,adult,Peromyscus gossypinus,21,0,0,0
2021,40,TALL,adult,Peromyscus gossypinus/leucopus,2,0,0,0
2021,40,TALL,adult,Sigmodon hispidus,1,0,0,0
2021,40,TALL,adult,Tamias striatus,2,0,0,0
2021,40,TALL,unknown,Blarina carolinensis,11,0,0,0
2021,41,LENO,adult,Peromyscus gossypinus,2,0,0,0
2021,41,LENO,subadult,Peromyscus gossypinus,1,0,0,0
2021,41,SERC,adult,Blarina brevicauda,25,0,0,0
2021,41,SERC,adult,Peromyscus leucopus,45,16,4,0
2021,41,SERC,subadult,Peromyscus leucopus,1,1,0,0
2021,41,SERC,unknown,Blarina brevicauda,1,0,0,0
2021,46,ORNL,adult,Blarina brevicauda,1,0,0,0
2021,46,ORNL,adult,Peromyscus leucopus,16,0,0,0
2021,46,ORNL,subadult,Peromyscus leucopus,2,0,0,0
